id,created_at,text
974638924034461696,2018-03-16 13:30:02,b'Healthy Family: connecting business success with social progress. We work to expand access to healthcare for people\xe2\x80\xa6 https://t.co/JY4FjGIwLm'
974593638498959360,2018-03-16 10:30:05,"b'Shreeram Aradhye, Global Chief Medical Officer for Novartis Pharmaceuticals, joined a panel about integrated health\xe2\x80\xa6 https://t.co/d6NvMYjzY8'"
974238782512775169,2018-03-15 11:00:00,"b'For a decade, our Healthy Family programs have helped address access to healthcare for underserved populations at t\xe2\x80\xa6 https://t.co/grPpKkVHzq'"
973944343320023040,2018-03-14 15:30:01,b'Our Healthy Family programs offer products tailored to the local disease burden. We aim to improve healthcare by pr\xe2\x80\xa6 https://t.co/oFqWHdjdrq'
973929241535328257,2018-03-14 14:30:00,b'Find more #inspiringwomen talk about their #COPD and new ways to improve their lives on our website #PressforProgress'
973914150584844291,2018-03-14 13:30:02,b'Our Healthy Family programs help address the need for essential healthcare services for people at the base of the p\xe2\x80\xa6 https://t.co/JlXBMmzquV'
973606100594561025,2018-03-13 17:05:57,b'@dfilardi24 We saw your tweet. Please contact our local office in Venezuela by phone at 0800 66827847 or click here: https://t.co/dUSNdXK3iI'
973196925368455168,2018-03-12 14:00:02,b'Ann lives with #COPD but doesn\xe2\x80\x99t let it rule her life. Hear her story on COPD Life is Calling YouTube channel #PressforProgress'
973079967469797381,2018-03-12 06:15:17,b'#NovartisNews Novartis announces changes to the Executive Committee to support strategic priorities'
972064464311803906,2018-03-09 11:00:03,"b'We\xe2\x80\x99re proud to work with strong women like Agnes Akoth, who dedicates her life to #endmalaria. \xe2\x80\x9c#Malaria is a globa\xe2\x80\xa6 https://t.co/E3wqsEh0rk'"
971837960659308544,2018-03-08 20:00:00,b'It\xe2\x80\x99s relatively unknown that women are more likely to lose their lives to COPD than to breast and lung cancer combi\xe2\x80\xa6 https://t.co/hWbQ3902Uu'
971778542987022337,2018-03-08 16:03:54,b'RT @NovartisCancer: Our Oncology CEO Liz Barrett weighs in on why we need to #PressforProgress toward gender equity this #IWD2018 #OneNovar\xe2\x80\xa6'
971762490362261504,2018-03-08 15:00:06,b'This #IWD2018 we\xe2\x80\x99re joining the global conversation about gender equality in and outside of the workplace.\xe2\x80\xa6 https://t.co/k6lGe6vXur'
971702065658564608,2018-03-08 11:00:00,"b'How do command lines in the nervous system decide to choose one behavior over another? Neuronal Circuits Scientist,\xe2\x80\xa6 https://t.co/1Ygl7BjM6d'"
971671894243061760,2018-03-08 09:00:07,"b'""Women continue to be underrepresented on management teams, as board members, and as political/economic leaders. Wh\xe2\x80\xa6 https://t.co/nTBsOKXSzU'"
971664342503645184,2018-03-08 08:30:06,"b'""As a healthcare company, we believe in #PressForProgress for gender equality. We know diseases can affect women an\xe2\x80\xa6 https://t.co/PC1LUnTOU6'"
971656801157513216,2018-03-08 08:00:08,"b'""To us, #PressForProgress means caring for men and women as patients and as employees equally.""-  Liz Barrett | CEO\xe2\x80\xa6 https://t.co/pY6hIIZ294'"
971370137830948864,2018-03-07 13:01:02,b'We\xe2\x80\x99re collaborating with\xe2\x80\xaf@Science37x to use technology that can help #healthcare providers and #patients advance me\xe2\x80\xa6 https://t.co/cLssiAoCVW'
971309483459833856,2018-03-07 09:00:01,"b'Let us #pressforprogress for gender equality now, as it is not only the right thing to do - it will benefit us all.\xe2\x80\xa6 https://t.co/YQX9zdbxgO'"
971294390013501440,2018-03-07 08:00:03,b'Tomorrow is #InternationalWomensDay! Visit COPD Life is Calling YouTube channel to see what COPD means for these\xe2\x80\xa6 https://t.co/ZLYVYNkLt7'
971275959583301632,2018-03-07 06:46:48,b'Novartis announces collaboration with\xe2\x80\xaf@Science37x\xe2\x80\xafto expand #virtual clinical trials that can advance #medicine thr\xe2\x80\xa6 https://t.co/G5rws2FgmH'
971089073917124609,2018-03-06 18:24:11,b'@paultower We saw your tweet. Please provide your contact info to usdrugsafety.operations@novartis.com so we can follow up.'
971087474154983424,2018-03-06 18:17:50,b'@xaqaria We saw your tweet. Please provide your contact info to novartis.email@novartis.com so we can follow up.'
971022610036412417,2018-03-06 14:00:05,b'\xf0\x9f\x94\xac NEWS: Novartis acknowledges updated guidelines on treatment of chronic urticaria #CIU. Find out more at https://t.co/6w0d8VBY7s'
970977346906935296,2018-03-06 11:00:14,b'Roughly 1 in 4 women will experience migraine in their lives. We stand with those who suffer and all women as we\xe2\x80\xa6 https://t.co/ofPTsBxBVp'
970912957348577280,2018-03-06 06:44:22,b'\xf0\x9f\x94\xacNEWS: Novartis acknowledges publication of new urticaria treatment guidelines #CSU. Find out more at\xe2\x80\xa6 https://t.co/yQ51NyOOew'
970746199245455360,2018-03-05 19:41:44,b'@DebiJiannine1 We saw your tweet. Capstar is no longer a Novartis product. Please contact Elanco Product Support at 1-888-545-5973.'
970745990176223232,2018-03-05 19:40:54,b'@Malfaur007 We saw your tweet. Please provide your contact info and the name of the product to novartis.email@novar\xe2\x80\xa6 https://t.co/6UOXlhUph7'
970745360133120003,2018-03-05 19:38:24,b'@StopErroresMed @ISMP_Espana We saw your tweet. Please provide your contact info to spain.safety@novartis.com so we can follow up.'
970707236053045249,2018-03-05 17:06:54,"b'With #InternationalWomensDay around the corner, we want to raise awareness of men and women living with COPD.\xe2\x80\xa6 https://t.co/HEpHueH5sx'"
970675334046715906,2018-03-05 15:00:08,"b'Despite a significant disease burden, many #chronicurticaria patients do not receive treatment for their condition https://t.co/aD7XzdSHDI'"
970629247269265409,2018-03-05 11:57:00,"b""RT @haraldnusser: Imagine facing #cancer without hope of access to screening, diagnosis, or treatment. It's time we recognize cancer's grow\xe2\x80\xa6"""
970403508489891840,2018-03-04 21:00:00,"b'For Maria, COPD is not giving up on life but having an optimistic approach towards it. What does COPD mean to you? #PressforProgress'"
970253793626607616,2018-03-04 11:05:05,"b'Our #startup program Genesis Labs will soon call for proposals, including ideas that involve external collaboration\xe2\x80\xa6 https://t.co/gmXIwx6FCQ'"
969852953975754752,2018-03-03 08:32:17,b'RT @jaybradner: Together with @Pear_Tx we\xe2\x80\x99re envisioning a new digitized model of treatment. My thoughts on our latest collaboration. https\xe2\x80\xa6'
969560621078458374,2018-03-02 13:10:40,b'This just in: Novartis shareholders approved all resolutions at our 2018 Annual General Meeting #NovartisNews\xe2\x80\xa6 https://t.co/SV6vW001MS'
969478981060907008,2018-03-02 07:46:15,b'RT @VasNarasimhan: Today is our Annual General Meeting and I\xe2\x80\x99m looking forward to hearing the thoughts of @Novartis shareholders on the com\xe2\x80\xa6'
969241070948241408,2018-03-01 16:00:53,"b'To us, #PressForProgress means caring for men and women as patients and as employees equally. #IWD2018 #OneNovartis https://t.co/HYcTFqJ2oY'"
969195551743856642,2018-03-01 13:00:00,b'Only one week until #InternationalWomensDay! Help us #PressforProgress and raise awareness of women with COPD acros\xe2\x80\xa6 https://t.co/w8Lh8ivEuZ'
969135195097092096,2018-03-01 09:00:10,b'One more week until International Women\xe2\x80\x99s Day 2018! This year\xe2\x80\x99s theme is #pressforprogress and we want to show that\xe2\x80\xa6 https://t.co/lp6oh7CYRI'
969096780326539264,2018-03-01 06:27:32,b'#BREAKING Novartis teams up with @Pear_TX to develop new prescription #digitaltherapeutics to treat #ms &amp;\xe2\x80\xa6 https://t.co/oOcDp2TwQe'
968864825899126789,2018-02-28 15:05:49,b'@mullapandit143 Thank you for reaching out. Please contact our local office in India by phone at +91 80 40064600 or\xe2\x80\xa6 https://t.co/BICViXhbqI'
968238738223587328,2018-02-26 21:37:58,b'The Novartis Diabetes and Metabolism Patient Advisory Forum is putting #patient concerns at the center of drug deve\xe2\x80\xa6 https://t.co/xpltNLOdJe'
968212832536940545,2018-02-26 19:55:02,b'@JTC_Not4Profit We saw your tweet. Please provide your contact info and the name of the product to commercialqa.phg\xe2\x80\xa6 https://t.co/pE36fnycJY'
966991042846261248,2018-02-23 11:00:05,b'Learn more about how we\xe2\x80\x99re reimagining our commitment to patients and caregivers https://t.co/88JBexaapx https://t.co/R0pEKyyg5m'
966977103429238784,2018-02-23 10:04:41,"b'RT @startuphealth: ""The vision for Novartis is going to be to build an inspired, empowered company that wants to re-imagine medicine\xe2\x80\x9d @VasN\xe2\x80\xa6'"
966666400461938689,2018-02-22 13:30:04,"b""Learn how @NovartisFDN's work with the Ghana Health Service led to the national scale-up of telemedicine services.\xe2\x80\xa6 https://t.co/8pGOGD77JO"""
966658861913530368,2018-02-22 13:00:06,b'#NovartisNews heart function in #COPD data published in @LancetRespirMed https://t.co/dpcr1lWBFx'
966587488109256705,2018-02-22 08:16:30,b'&gt;70% of #COPD pts live with CV disease. New data on heart function in @LancetRespirMed #NovartisNews\xe2\x80\xa6 https://t.co/zd775JdgKw'
966356867185332225,2018-02-21 17:00:05,b'James (of @ObesityAction) is part of a patient advisory forum on #obesity that may help Novartis design a better\xe2\x80\xa6 https://t.co/TppjQMDYZh'
966251169172598784,2018-02-21 10:00:05,b'We\xe2\x80\x99re passionate about improving access to healthcare in #LMICs. @NovartisFDN\xe2\x80\x99s telemedicine program is a success s\xe2\x80\xa6 https://t.co/89d0YlGYY4'
965922935008579586,2018-02-20 12:15:48,b'.@FastCompany has just named us #1 most innovative #biotech company &amp; #21 across all industries. Here\xe2\x80\x99s why:\xe2\x80\xa6 https://t.co/I0B9sujN3J'
964982832769699842,2018-02-17 22:00:10,"b'Having a bad hair day? For patients suffering from scalp psoriasis, normal haircare routines can make symptoms wors\xe2\x80\xa6 https://t.co/cVWNlCvH6J'"
964907315529908224,2018-02-17 17:00:05,b'#AAD18 ALERT \xe2\x9a\xa1 Novartis announces new data in #psoriasis. Read more at https://t.co/brRX0lxgJg'
964900691721453568,2018-02-17 16:33:46,b'\xf0\x9f\x93\xa2 Novartis announces more new data in #psoriasis at #AAD18. \xf0\x9f\x94\xac Find out more at https://t.co/cs2TJgm1mu'
964776621994663936,2018-02-17 08:20:46,b'There are 60 million people worldwide who suffer from scalp #psoriasis #AAD18'
964616139249803271,2018-02-16 21:43:03,b'\xf0\x9f\x94\xac NEWS: Novartis announces new data in #psoriasis at #AAD18 Find out more at https://t.co/brRX0lfFkG https://t.co/QAhTHYZi3L'
964613393054355456,2018-02-16 21:32:09,b'\xf0\x9f\x93\xa2 Novartis announces more new data in #psoriasis at #AAD18. \xf0\x9f\x94\xac Find out more at https://t.co/cs2TJgm1mu https://t.co/Zq4dlC1Nrv'
964533059491127296,2018-02-16 16:12:56,b'We\xe2\x80\x99re involving the #patient voice in the development of new medicine https://t.co/9LbbcG9rH7 https://t.co/z1xGn9rDS5'
964518756818083840,2018-02-16 15:16:06,"b'Scalp psoriasis can be painful and distressing, but how many people do you think suffer from this manifestation worldwide? #AAD18'"
964062494061944834,2018-02-15 09:03:04,b'Using #wireless monitoring in #clinicaltrials could reduce the burden on patients for in-person visits\xe2\x80\xa6 https://t.co/tJrvWi62Wm'
963812693177184261,2018-02-14 16:30:27,b'New funding for development of drug candidate KDU731 @Gatesfoundation. #NovartisNews https://t.co/ovpMpSIh72'
963687280253825025,2018-02-14 08:12:06,b'Novartis and @gatesfoundation team up against infectious diarrheal disease. #NovartisNews https://t.co/qOPrnXDfFZ https://t.co/z95h2A9KLK'
963486625115328512,2018-02-13 18:54:46,"b'RT @VasNarasimhan: Over the past few weeks, many people have asked about my vision for @Novartis. Here are my thoughts on our future and th\xe2\x80\xa6'"
963100915472519169,2018-02-12 17:22:06,b'@s_bibhas We saw your tweet. Please provide your contact info to india.drug_safety@novartis.com so we can follow up.'
962371858610913280,2018-02-10 17:05:05,"b'Through Genesis Labs, our employees can bring forward their ideas to improve #drugdiscovery and development\xe2\x80\xa6 https://t.co/VgbYsV1Tei'"
962008556470902786,2018-02-09 17:01:27,b'.@MIT\xe2\x80\x99s computer engineers fuel new ideas for innovation in pharmaceutical #research  https://t.co/QEKTfXegdG https://t.co/mKI3tiUvPx'
961983826347085824,2018-02-09 15:23:11,"b'RT @VasNarasimhan: We have a huge opportunity to revolutionize healthcare access in remote communities with #digitaltech, here\xe2\x80\x99s one excell\xe2\x80\xa6'"
961917013584154624,2018-02-09 10:57:42,b'\xe2\x9a\xa1\xef\xb8\x8f \xe2\x80\x9cCorporate responsibility is about creating sustainable shared value\xe2\x80\x9d\n\nhttps://t.co/5V06jFaERE'
961888164511133696,2018-02-09 09:03:04,b'Suzan Akello remembers when people would not speak to her on the phone because they thought they would learn of her\xe2\x80\xa6 https://t.co/ua12sb8Tbt'
961605935700611072,2018-02-08 14:21:35,b'This #WorldCancerDay was about the value of partnerships to help fight cancer all around the world. #WeCanICan\xe2\x80\xa6 https://t.co/4JIy63lFGG'
961585671700975616,2018-02-08 13:01:04,"b'The Kiota Kona hostel provides food, accommodation and transportation for 20 women suffering from cancer in Uganda.\xe2\x80\xa6 https://t.co/TyQjhRTk6Y'"
961525526363103232,2018-02-08 09:02:04,"b'\xe2\x80\x9cWhen my community learnt of my diagnosis, people told my husband to abandon me because I was going to die,"" says S\xe2\x80\xa6 https://t.co/UFEm6HRvgM'"
961276243479093248,2018-02-07 16:31:30,"b'@MylaSch We saw your tweet. \nPlease contact Novartis, sending your contact information to sic.novartis@novartis.com\xe2\x80\xa6 https://t.co/8yQeS3K4Ml'"
961230603432624128,2018-02-07 13:30:09,b'Find out more about how we\xe2\x80\x99re working to discover and develop critical medicines for underserved populations around\xe2\x80\xa6 https://t.co/HbYsqpJnd9'
961185288566525952,2018-02-07 10:30:05,b'Find out more on how we are helping patients in lower-income countries to become more knowledgeable about their hea\xe2\x80\xa6 https://t.co/dG1tkxp8RP'
960967235664793603,2018-02-06 20:03:37,b'@Babu28228353 We saw your tweet. Please provide your contact info and the name of the product to msus.safety@alcon.com so we can follow up.'
960960637416476672,2018-02-06 19:37:24,b'@mrst6274 We saw your tweet. Please provide your contact info to usdrugsafety.operations@novartis.com so we can follow up.'
960913457406271489,2018-02-06 16:29:55,"b'More than 16m #leprosy patients have been treated since MDT was introduced, which has helped reduce the global prev\xe2\x80\xa6 https://t.co/S9cwAbbuC6'"
960902691131142144,2018-02-06 15:47:08,b'RT @AtMIndex: .@GSK &amp; Johnson &amp; Johnson lead the 8 large research-based #pharma co.s in scope of the #AMRBenchmark. They are followed by @N\xe2\x80\xa6'
960849327055876096,2018-02-06 12:15:05,b'Find out more about some of our unique programs to help make sure people in lower-income countries get the healthca\xe2\x80\xa6 https://t.co/5DjsdfdBig'
960558677089554433,2018-02-05 17:00:09,"b'Want an in-depth look at our Corporate Responsibility activities? Like to find out what we did, and what still need\xe2\x80\xa6 https://t.co/C3OGhjP2Nt'"
960549088126267392,2018-02-05 16:22:03,"b'It\xe2\x80\x99s more critical than ever to improve access to cancer treatments and care, especially in lower-income countries.\xe2\x80\xa6 https://t.co/XeSr5HwYv2'"
960525823269855232,2018-02-05 14:49:36,b'We\xe2\x80\x99re working with @AmericanCancer @ASCP_Chicago to try strengthening the entire continuum of care for cancer patie\xe2\x80\xa6 https://t.co/oBXq3uKEJz'
960507344164671489,2018-02-05 13:36:10,b'.@NovartisFDN and partners are exploring innovative solutions to interrupt #leprosy transmission in the Philippines\xe2\x80\xa6 https://t.co/v9S7ShR8Kh'
960150965071441923,2018-02-04 14:00:03,"b'On #WorldCancerDay, we are proud to work tirelessly with amazing groups like the @AmericanCancer @ASCP_Chicago and\xe2\x80\xa6 https://t.co/T4j7bg2EEk'"
960128323325083648,2018-02-04 12:30:05,"b'On #WorldCancerDay, we want to thank our partners @AmericanCancer @ASCP_Chicago @stompoutcancer for the great work\xe2\x80\xa6 https://t.co/mrj8JQlsra'"
960105660426854404,2018-02-04 11:00:02,b'Jay Bradner weighs in on factors influencing the future of #cancer care. #WorldCancerDay @JayBradner\xe2\x80\xa6 https://t.co/1oPoc2O69g'
960083042470645760,2018-02-04 09:30:09,"b'On #WorldCancerDay, there\xe2\x80\x99s reason for hope: With @AmericanCancer &amp; @ASCP_Chicago, we\xe2\x80\x99re trying to help expand acce\xe2\x80\xa6 https://t.co/PQhPE3adxs'"
960060365215227904,2018-02-04 08:00:02,"b'In the spirit of #WeCanICan on #WorldCancerDay, watch our employees talk about the impact cancer has had on their l\xe2\x80\xa6 https://t.co/nExJgkXi31'"
959818786877489152,2018-02-03 16:00:06,b'Lack of cancer resources and treatments contributes to massive human suffering in places like #Ethiopia. We need to\xe2\x80\xa6 https://t.co/pWaPddc07Q'
959788595455303685,2018-02-03 14:00:07,b'We\xe2\x80\x99re proud to work with @AmericanCancer @ASCP_Chicago to provide hope for people with cancer in underserved popula\xe2\x80\xa6 https://t.co/zEYFu33aY4'
959501707796414466,2018-02-02 19:00:08,b'#WorldCancerDay is about the community coming together to reach a common goal. Learn about how we\xe2\x80\x99re collaborating\xe2\x80\xa6 https://t.co/gTiIRLBeTm'
959471255811477504,2018-02-02 16:59:08,"b'#Ethiopia: 100mn people, fewer than 10 oncologists &amp; growing number of cancer diagnoses. Dr. Wondimagegn Tiningeh i\xe2\x80\xa6 https://t.co/3dMBfwYMmw'"
959432954391990272,2018-02-02 14:26:56,b'Read @AnnAertsNF\xe2\x80\x99s interview in @FT_Health on the importance of interrupting #leprosy transmission &amp; @NovartisFDN\xe2\x80\x99s\xe2\x80\xa6 https://t.co/WYifw7p6em'
959121758216507392,2018-02-01 17:50:21,"b'RT @VasNarasimhan: Thank you for all your messages, especially @Novartis employees for the warm welcome. I feel privileged to lead alongsid\xe2\x80\xa6'"
959010628924067842,2018-02-01 10:28:46,"b'@AntAntonyAnt @nejm77 Hands up, we made a mistake \xe2\x80\x93 thanks for bringing it to our attention'"
958958146587738112,2018-02-01 07:00:13,"b'Join us in giving a warm welcome to @VasNarasimhan, who from today is the new CEO of Novartis. Congrats Vas!\xe2\x80\xa6 https://t.co/h1rH6ZJ7KD'"
958851227445551105,2018-01-31 23:55:21,b'BREAKING: Updated results from our pivotal ELIANA clinical trial published in @nejm77 #NovartisNews\xe2\x80\xa6 https://t.co/DPWRMDPS51'
958761818398384128,2018-01-31 18:00:05,"b'More than 200,000 people are still diagnosed with #leprosy every year. To accelerate progress toward elimination,\xe2\x80\xa6 https://t.co/QoRH3vsirP'"
958746763430715394,2018-01-31 17:00:15,b'Novartis moves up 4 places to 64 in #global100 ranking as one of world\xe2\x80\x99s most sustainable companies\xe2\x80\xa6 https://t.co/VRMNVPKiz8'
958727766651887622,2018-01-31 15:44:46,b'In 2017 we advanced our R&amp;D efforts and made progress in priority disease areas w/ high unmet medical needs. Detail\xe2\x80\xa6 https://t.co/sm7C8J7WMj'
958643901744795648,2018-01-31 10:11:31,b'.@NovartisFDN are is exploring innovative ways to diagnose people w/ #leprosy earlier. Read Manmaya\xe2\x80\x99s story here:\xe2\x80\xa6 https://t.co/4ID470qmGh'
958627485398261760,2018-01-31 09:06:17,b'We\xe2\x80\x99re working to address the evolving needs of patients and societies worldwide. Find out how in our 2017 annual re\xe2\x80\xa6 https://t.co/gE9u6bHSDr'
958405919246897159,2018-01-30 18:25:52,b'Growing and graying populations are expected to raise challenges for healthcare systems worldwide. Get the strategi\xe2\x80\xa6 https://t.co/402XTirONc'
958366998983008256,2018-01-30 15:51:12,"b'A year in review: See how we performed in 2017 with our annual report, fresh off the press. https://t.co/xXABeHtpUh https://t.co/10TCRfBrxq'"
958338253010227200,2018-01-30 13:56:59,"b'As part of the new Global Partnership for #ZeroLeprosy, @NovartisFDN will be working with organizations such as\xe2\x80\xa6 https://t.co/kEcd4nlPif'"
958318241989963776,2018-01-30 12:37:28,b'.@haraldnusser and @VasNarasimhan joined a roundtable at #WEF18 to discuss new blended financing partnerships to un\xe2\x80\xa6 https://t.co/OISvMfL5tv'
958296680796913671,2018-01-30 11:11:47,b'RT @AnnAertsNF: To eliminate #leprosy we must find innovative ways to interrupt disease transmission - but this is too big a challenge for\xe2\x80\xa6'
957553876143607809,2018-01-28 10:00:09,b'This #WorldLeprosyDay we celebrate over 3 decades of work to reduce the global burden of the disease and are deligh\xe2\x80\xa6 https://t.co/38gSPhysng'
956952421451825152,2018-01-26 18:10:11,b'Breaking: $AAAP @adacap_news has received #FDA approval on a new treatment option for #NETCancer patients.\xe2\x80\xa6 https://t.co/975tvbVPiB'
956832004380774401,2018-01-26 10:11:41,"b'RT @NovartisFDN: The Global Partnership for #ZeroLeprosy brings together partners including @ILEPAntiLeprosy, IDEA and @TFGH, w/ support fr\xe2\x80\xa6'"
956821663831781377,2018-01-26 09:30:36,"b'Our incoming CEO @vasnarasimhan blogs from @WEF on how #AI, #blockchain and other emerging digital technologies are\xe2\x80\xa6 https://t.co/RbY6q4FB0b'"
956542528903417856,2018-01-25 15:01:25,"b'RT @NovartisFDN: More than 200,000 people will be diagnosed with #leprosy every year - including thousands of children. Read Bikram\xe2\x80\x99s story\xe2\x80\xa6'"
956527095085137922,2018-01-25 14:00:05,"b'It\xe2\x80\x99s been 2 years since the launch of the UN #SDGs and now is the right time to look at how we are doing, says\xe2\x80\xa6 https://t.co/C9MuRYV29f'"
956469083314073601,2018-01-25 10:09:34,b'We\xe2\x80\x99re working to meet the needs of #eyedisease patients with 1st #ophthalmology #genetherapy filed ex-US https://t.co/A9eKMpLt8a'
956280750537572353,2018-01-24 21:41:12,"b'Novartis licenses 1st #ophthalmology #genetherapy filed ex-US, a milestone for ultra-orphan genetic #eyedisease\xe2\x80\xa6 https://t.co/o6RYlP5b7v'"
956193677902311424,2018-01-24 15:55:12,b'It\xe2\x80\x99s a wrap! Today at Basel HQ we announced our 2017 annual results. Get the highlights. https://t.co/RuF27gHf8B'
956159950165872640,2018-01-24 13:41:11,b'Our CEO Joe Jimenez looks back at a year of innovation &amp; welcomes incoming CEO Vas Narasimhan. https://t.co/7nzkCxu0RA'
956048062442627072,2018-01-24 06:16:35,"b'NEWS: Novartis announces 2017 Annual Results, rounding off a year of landmark innovation https://t.co/VO3uCaHQwM\xe2\x80\xa6 https://t.co/RvtF6BWQLP'"
955902352065794048,2018-01-23 20:37:35,b'@xavierbalda We saw your tweet. Please provide your contact info to qa.ecuador@novartis.com so we can follow up.'
955852104878493696,2018-01-23 17:17:55,b'Welcoming international journalists to our Basel HQ for tomorrow\xe2\x80\x99s Annual Results press conference\xe2\x80\xa6 https://t.co/B8pmcOVhMo'
955824986702401537,2018-01-23 15:30:09,"b'Looking back at 2017, it was quite a year! We\xe2\x80\x99re proud of the hard work of all our employees as we work to bring ne\xe2\x80\xa6 https://t.co/qLQa5Wtan5'"
955780303251038208,2018-01-23 12:32:36,"b'RT @VasNarasimhan: Merci beaucoup, thank you President @EmmanuelMacron. Your vision\nfor France is truly inspiring.  We stand committed to i\xe2\x80\xa6'"
955740059533180928,2018-01-23 09:52:41,b'#ICYMI: Novartis reports Phase IIIb results in episodic #migraine #NovartisNews https://t.co/kUfmKXepvH'
955570755944796160,2018-01-22 22:39:56,b'#BREAKING: Novartis reports results in a Phase IIIb trial on episodic #migraine. Learn more:\xe2\x80\xa6 https://t.co/ARA0JeJI9w'
955387528122716160,2018-01-22 10:31:51,b'Proud to be playing our part! https://t.co/k5j4zhGkZu'
955341170074439680,2018-01-22 07:27:38,b'Novartis closes tender offer on $AAAP building on expertise in diseases associated with #netcancer #NovartisNews\xe2\x80\xa6 https://t.co/uvuWuZxp1Y'
954670108491870208,2018-01-20 11:01:05,b'New Ophthalmology Research Head takes patient-centric research seriously. https://t.co/8iKSABXi7P https://t.co/EjPwnuuXiD'
954371959164407809,2018-01-19 15:16:21,b'Breaking: Novartis ranks #3 in @FortuneMagazine\xe2\x80\x99s Most Admired Companies Pharmaceuticals Industry list. That marks\xe2\x80\xa6 https://t.co/bLzOkVuJax'
953945431335194626,2018-01-18 11:01:28,b'Antimicrobial resistance has the potential to turn back the clock on modern medicine. Some dangerous pathogens have\xe2\x80\xa6 https://t.co/MaBt9Tvoox'
953929983214399488,2018-01-18 10:00:05,"b""We're proud that almost 6 million people will be covered by telemedicine services in #Ghana by 2018! @NovartisFDN https://t.co/X81PUa4exw"""
953612883035860994,2018-01-17 13:00:03,b'Novartis is committed to bringing our #CARTcell therapy to patients in need. #cancer #NovartisNews https://t.co/TVthSwEgGO'
953567607906500608,2018-01-17 10:00:08,b'Highly engaging #SaludDigitalLovexair events. Thank you @FundacionLovexair for championing benefits of\xe2\x80\xa6 https://t.co/LUFDn35ZDx'
953552507120291840,2018-01-17 09:00:08,b'Realizing the potential of #DigitalHealth \xf0\x9f\x93\xb1 is vital to improve access to healthcare. Watch how @NovartisFDN\xe2\x80\x99s tele\xe2\x80\xa6 https://t.co/4p1mcxZgEK'
953514871940898816,2018-01-17 06:30:35,b'NEWS: The #FDA and #EMA have granted our #CARTcell therapy #PriorityReview and accelerated assessment respectively.\xe2\x80\xa6 https://t.co/3h8ceAAGyu'
953371078067441666,2018-01-16 20:59:12,b'@christyb370 We saw your tweet. Please provide your contact info to usdrugsafety.operations@novartis.com so we can follow up.'
953311082956967937,2018-01-16 17:00:48,b'We\xe2\x80\x99ve delivered health education and benefits to millions in low-income countries via our Healthy Family programs.\xe2\x80\xa6 https://t.co/KS1EoyMssR'
953250528217260032,2018-01-16 13:00:11,"b'The @NovartisFDN\xe2\x80\x99s telemedicine program improves access to quality healthcare, advancing #Ghana \xf0\x9f\x87\xac\xf0\x9f\x87\xad toward\xe2\x80\xa6 https://t.co/3obyC4chFM'"
953179093461340161,2018-01-16 08:16:19,"b'NEWS: We\xe2\x80\x99re delighted that the @NovartisFDN, #Ghana Health Service &amp; Ministry of Health are scaling up telemedicine\xe2\x80\xa6 https://t.co/XmM6RIgzvh'"
953009107186876417,2018-01-15 21:00:51,b'@CowboyDBWest We saw your tweet. Please provide your contact info to usdrugsafety.operations@novartis.com so we can follow up.'
953008648141332481,2018-01-15 20:59:02,b'@tailorsmyth We saw your tweet. Please provide your contact info to usdrugsafety.operations@novartis.com so we can follow up.'
953007412843286529,2018-01-15 20:54:07,b'@dexufl We saw your tweet. Please provide your contact info to usdrugsafety.operations@novartis.com so we can follow up.'
952948527243714560,2018-01-15 17:00:08,"b'Technology could propel #Africa to the forefront of healthcare, with an opportunity to become trailblazers of a 21s\xe2\x80\xa6 https://t.co/oqrk4ARios'"
952827713257201664,2018-01-15 09:00:04,"b'.@NovartisFDN works with multisector partners to build and scale innovative health programs, like telemedicine in G\xe2\x80\xa6 https://t.co/ZtRUisSnpB'"
952269025018556416,2018-01-13 20:00:02,"b'When it comes to cancer, we cover 25+ conditions and are passionate about our goal to improve &amp; extend people\xe2\x80\x99s liv\xe2\x80\xa6 https://t.co/diywDWGB9k'"
951861352095780864,2018-01-12 17:00:05,b'Cynthia Grosskreutz takes the helm for ophthalmology @NovartisScience https://t.co/uimMIIVKTU'
951756288870043649,2018-01-12 10:02:36,b'Watch how @NovartisFDN\xe2\x80\x99s telemedicine program uses #DigitalHealth tools to help patients like Debora in #Ghana \xf0\x9f\x87\xac\xf0\x9f\x87\xad https://t.co/FwbKCN1TvC'
951544243801047040,2018-01-11 20:00:01,"b'.@NovartisScience works on the frontiers of science, using powerful new technologies w/ the potential for therapeut\xe2\x80\xa6 https://t.co/cvrejCqEhh'"
951483863943049217,2018-01-11 16:00:05,"b'For many Ghanaians living in rural areas, where accessing healthcare is a challenge. Learn how @NovartisFDN\xe2\x80\x99s telem\xe2\x80\xa6 https://t.co/NKnhCgKctu'"
951339232563552256,2018-01-11 06:25:22,b'Breaking: Novartis appoints Elizabeth Barrett as the new CEO of Novartis Oncology \xe2\x80\x93 welcome Liz! @NovartisCancer\xe2\x80\xa6 https://t.co/mkBIyBKRF5'
951030888430698497,2018-01-10 10:00:07,b'.@NovartisFDN\xe2\x80\x99s telemedicine program is expanding access to healthcare in Ghana \xf0\x9f\x87\xac\xf0\x9f\x87\xad. Read how:\xe2\x80\xa6 https://t.co/wX83X07gh8'
